
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 21284 15416 -80160.804   32  465 -79533.000 -80160.804  0.79%  94.1  293s
 21288 15418 -80158.371   33  530 -79533.000 -80158.371  0.79%  94.1  297s
 21292 15421 -80144.257   33  446 -79533.000 -80158.371  0.79%  94.1  300s
 21304 15426 -80152.656   35  496 -79533.000 -80155.699  0.78%  94.2  305s
 21347 15450 -79942.031   39  387 -79533.000 -80155.699  0.78%  94.2  310s
 21470 15536 -79779.867   55  363 -79533.000 -80155.699  0.78%  94.5  315s
 21682 15596     cutoff   94      -79533.000 -80155.699  0.78%  94.6  320s
 21979 15674 -80149.491   38  571 -79533.000 -80155.379  0.78%  94.6  325s
 22501 15880 -79665.375  155  243 -79533.000 -80155.379  0.78%  93.9  330s
 23102 16213 -80126.756   36  437 -79533.000 -80145.868  0.77%  93.5  335s
 23702 16552 -79548.894   74  384 -79533.000 -80143.652  0.77%  93.3  340s
 24427 16815 -79864.190   56  482 -79533.000 -80140.324  0.76%  93.4  345s
 25424 17231 -79773.537   45  493 -79533.000 -80134.819  0.76%  93.5  351s
 25969 17493 -80070.098   53  555 -79533.000 -80132.457  0.75%  93.9  355s
 27028 17972 -79750.045   63  505 -79533.000 -80130.515  0.75%  93.8  360s
 28193 18535 -79637.059   79  387 -79533.000 -80127.518  0.75%  94.0  366s
 29069 18965 -79568.742  117  348 -79533.000 -80125.479  0.74%  93.9  371s
 30005 19424 -79675.521   79  462 -79533.000 -80122.890  0.74%  93.7  376s
 30870 19791 -79692.533   76  471 -79533.000 -80119.703  0.74%  93.8  381s
 31401 19848 -79736.978   51  459 -79533.000 -80119.251  0.74%  94.1  388s
H31465 17216                    -79615.00000 -80119.251  0.63%  94.0  388s
